frame_idx,timestamp,hand_velocity_left,hand_velocity_right,hand_acceleration_left,hand_acceleration_right,hands_present,grip_state_left,grip_state_right,hand_distance,trajectory_curvature,num_tools,tool_changed,tool_stability,num_interactions,contact_point_shift,contact_point_variance,interaction_density,interaction_rhythm,flow_magnitude,flow_uniformity,flow_discontinuity,direction_change,scene_change_score,visual_stability,activity_level,transition_score
141,4.700,0.000,225.610,0.000,224.610,1,0,1,0.000,2.337,4,0,0.862,2,89.677,1319.069,1.000,0.389,1.470,0.797,0.132,0.560,0.129,0.871,0.741,0.650
144,4.800,247.245,0.000,7.041,0.000,1,1,0,0.000,3.038,4,0,0.862,2,83.000,1431.437,1.000,0.389,1.505,0.783,0.459,0.578,0.125,0.875,0.743,0.500
147,4.900,6.708,0.000,-240.537,0.000,1,1,0,0.000,2.888,4,0,0.862,2,78.102,1504.257,1.000,0.389,1.167,0.809,0.691,0.007,0.113,0.887,0.520,0.580
150,5.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.897,0,78.102,1504.257,0.967,0.389,1.430,0.845,0.981,0.003,0.123,0.877,0.263,0.650
153,5.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.897,0,78.102,1504.257,0.933,0.389,1.905,0.703,1.332,1.268,0.114,0.886,0.280,0.580
156,5.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.897,0,78.102,1504.257,0.900,0.389,1.397,0.426,1.756,1.746,0.100,0.900,0.283,0.700
159,5.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.897,0,78.102,1504.257,0.867,0.389,0.763,0.480,2.378,0.008,0.073,0.927,0.259,0.700
162,5.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.897,0,78.102,1504.257,0.833,0.389,1.208,0.781,2.810,0.579,0.127,0.873,0.246,0.700
165,5.500,0.000,240.104,0.000,14.494,1,0,1,0.000,2.550,4,0,0.897,2,154.185,1740.088,0.833,0.302,1.282,0.869,3.063,0.224,0.154,0.846,0.711,0.750
168,5.600,253.190,0.000,246.481,0.000,1,1,0,0.000,2.690,4,0,0.931,2,100.578,2675.017,0.833,0.302,1.261,0.862,3.615,0.124,0.160,0.840,0.711,0.700
171,5.700,23.345,0.000,-229.844,0.000,1,1,0,0.000,2.652,4,0,0.931,2,100.578,2675.017,0.833,0.311,1.329,0.834,2.711,0.092,0.158,0.842,0.595,0.700
174,5.800,10.630,0.000,-12.715,0.000,1,1,0,0.000,2.643,4,0,0.931,2,81.025,2935.450,0.833,0.311,0.817,0.500,2.156,0.379,0.106,0.894,0.534,0.700
177,5.900,3.162,0.000,-7.468,0.000,1,1,0,0.000,2.505,4,0,0.931,2,27.459,3282.758,0.833,0.320,0.641,0.212,1.813,0.202,0.068,0.932,0.509,0.700
180,6.000,0.000,639.314,0.000,399.210,1,0,1,0.000,2.654,4,0,0.931,2,27.459,3282.758,0.833,0.320,12.758,0.201,1.663,0.745,0.333,0.667,0.926,0.700
183,6.100,0.000,16.971,0.000,-622.343,1,0,1,0.000,2.437,4,0,0.931,1,27.459,3282.758,0.833,0.328,1.063,0.813,1.250,2.694,0.145,0.855,0.509,0.580
186,6.200,0.000,2.236,0.000,-14.734,1,0,1,0.000,2.092,4,0,0.966,2,27.459,3282.758,0.833,0.337,1.212,0.744,1.159,0.710,0.169,0.831,0.481,0.580
189,6.300,0.000,8.485,0.000,6.249,1,0,1,0.000,1.740,4,0,0.966,2,27.459,3282.758,0.833,0.337,1.027,0.792,1.004,1.070,0.135,0.865,0.507,0.580
192,6.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.966,0,27.459,3282.758,0.800,0.337,2.352,0.837,0.869,1.084,0.192,0.808,0.266,0.650
195,6.500,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,1.000,0,27.459,3282.758,0.767,0.337,2.666,0.901,0.679,0.212,0.206,0.794,0.266,0.580
198,6.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,1,0.966,0,27.459,3282.758,0.733,0.337,2.363,0.688,0.507,1.537,0.182,0.818,0.269,0.750
201,6.700,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.966,0,27.459,3282.758,0.700,0.337,5.688,0.720,0.373,0.687,0.217,0.783,0.346,0.580
204,6.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.966,0,27.459,3282.758,0.667,0.337,6.837,0.641,0.064,0.272,0.224,0.776,0.376,0.580
207,6.900,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,1,0.931,0,27.459,3282.758,0.633,0.337,5.560,0.396,0.867,0.242,0.213,0.787,0.357,0.750
210,7.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.931,0,27.459,3282.758,0.600,0.337,5.579,0.161,1.751,0.315,0.200,0.800,0.370,0.700
213,7.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.931,0,27.459,3282.758,0.567,0.337,7.361,0.495,3.237,1.114,0.225,0.775,0.387,0.700
216,7.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,1,0.897,0,27.459,3282.758,0.533,0.337,7.102,0.597,4.204,0.417,0.226,0.774,0.270,0.750
219,7.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.897,0,27.459,3282.758,0.500,0.337,8.860,0.159,5.027,2.345,0.326,0.674,0.319,0.700
222,7.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.897,0,27.459,3282.758,0.467,0.337,8.576,0.291,5.837,1.670,0.303,0.697,0.306,0.700
225,7.500,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.897,0,27.459,3282.758,0.433,0.337,7.838,0.494,7.282,2.538,0.203,0.797,0.283,0.700
228,7.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.897,0,27.459,3282.758,0.400,0.337,4.339,0.658,0.992,0.160,0.188,0.812,0.180,0.580
231,7.700,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.897,0,27.459,3282.758,0.367,0.337,15.292,0.433,1.092,0.753,0.386,0.614,0.284,0.636
234,7.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,1,0.862,0,27.459,3282.758,0.333,0.337,6.134,0.814,1.421,2.107,0.256,0.744,0.306,0.750
237,7.900,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.862,0,27.459,3282.758,0.300,0.337,5.916,0.923,1.545,2.419,0.253,0.747,0.289,0.700
240,8.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.862,0,27.459,3282.758,0.300,0.337,10.625,0.852,1.603,0.825,0.287,0.713,0.346,0.700
243,8.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,1,0.828,0,27.459,3282.758,0.300,0.337,9.445,0.939,1.758,0.137,0.273,0.727,0.240,0.750
246,8.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.828,0,27.459,3282.758,0.300,0.337,2.406,0.801,1.911,2.671,0.206,0.794,0.110,0.700
249,8.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.828,0,27.459,3282.758,0.300,0.337,5.593,0.516,1.666,0.250,0.251,0.749,0.210,0.700
252,8.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,1,0.793,0,27.459,3282.758,0.300,0.337,1.493,0.850,1.432,0.186,0.155,0.845,0.184,0.750
255,8.500,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.793,0,27.459,3282.758,0.267,0.337,1.522,0.847,1.241,1.848,0.158,0.842,0.181,0.580
258,8.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.793,0,27.459,3282.758,0.233,0.337,7.016,0.753,1.062,2.818,0.239,0.761,0.321,0.580
261,8.700,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,1,0.759,0,27.459,3282.758,0.200,0.337,4.069,0.673,0.905,1.011,0.214,0.786,0.149,0.750
264,8.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.759,0,27.459,3282.758,0.167,0.337,3.492,0.449,0.722,0.301,0.194,0.806,0.146,0.580
267,8.900,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.759,0,27.459,3282.758,0.133,0.337,10.221,0.552,0.446,0.284,0.280,0.720,0.247,0.580
270,9.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,1,0.724,0,27.459,3282.758,0.100,0.337,6.940,0.885,0.328,2.414,0.257,0.743,0.294,0.750
273,9.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.724,0,27.459,3282.758,0.067,0.337,3.476,0.510,0.491,1.496,0.209,0.791,0.229,0.580
276,9.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.724,0,27.459,3282.758,0.033,0.337,6.265,0.859,0.421,0.205,0.254,0.746,0.270,0.580
279,9.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.724,0,27.459,3282.758,0.000,0.337,11.714,0.161,0.134,1.756,0.413,0.587,0.359,0.663
282,9.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.724,0,27.459,3282.758,0.000,0.337,8.419,0.453,0.136,0.468,0.292,0.708,0.338,0.580
285,9.500,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.759,0,27.459,3282.758,0.000,0.337,10.589,0.025,0.169,0.935,0.336,0.664,0.368,0.580
288,9.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.759,0,27.459,3282.758,0.000,0.337,10.539,0.272,0.357,0.371,0.312,0.688,0.351,0.580
291,9.700,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.759,0,27.459,3282.758,0.000,0.337,13.895,0.849,0.545,1.269,0.316,0.684,0.311,0.580
294,9.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.793,0,27.459,3282.758,0.000,0.337,9.386,0.855,0.153,0.198,0.295,0.705,0.310,0.580
297,9.900,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,1,0.759,0,27.459,3282.758,0.000,0.337,5.518,0.119,0.036,1.368,0.261,0.739,0.200,0.750
300,10.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.759,0,27.459,3282.758,0.000,0.337,4.320,0.873,0.133,2.084,0.268,0.732,0.117,0.580
303,10.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.793,0,27.459,3282.758,0.000,0.337,3.420,0.855,0.252,0.161,0.231,0.769,0.096,0.580
306,10.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.793,0,27.459,3282.758,0.000,0.337,3.133,0.888,0.191,2.913,0.251,0.749,0.086,0.580
309,10.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.793,0,27.459,3282.758,0.000,0.337,4.257,0.768,0.227,0.384,0.265,0.735,0.123,0.580
312,10.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.793,0,27.459,3282.758,0.000,0.337,3.299,0.841,0.338,2.541,0.240,0.760,0.094,0.580
315,10.500,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,1,0.759,0,27.459,3282.758,0.000,0.337,4.608,0.827,0.176,0.400,0.226,0.774,0.227,0.750
318,10.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.759,0,27.459,3282.758,0.000,0.337,5.251,0.410,0.151,2.508,0.267,0.733,0.273,0.580
321,10.700,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.793,0,27.459,3282.758,0.000,0.337,13.776,0.941,0.196,0.757,0.337,0.663,0.304,0.580
324,10.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,1,0.759,0,27.459,3282.758,0.000,0.337,14.128,0.897,0.646,0.253,0.338,0.662,0.207,0.750
327,10.900,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.759,0,27.459,3282.758,0.000,0.337,16.536,0.237,0.504,2.886,0.364,0.636,0.253,0.614
330,11.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.793,0,27.459,3282.758,0.000,0.337,19.439,0.517,0.610,1.647,0.339,0.661,0.234,0.580
333,11.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.793,0,27.459,3282.758,0.000,0.337,10.065,0.720,0.791,0.098,0.284,0.716,0.220,0.580
336,11.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.793,0,27.459,3282.758,0.000,0.337,16.966,0.275,0.741,2.970,0.327,0.673,0.251,0.580
339,11.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.828,0,27.459,3282.758,0.000,0.337,16.446,0.638,0.522,0.020,0.316,0.684,0.225,0.580
342,11.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.828,0,27.459,3282.758,0.000,0.337,10.817,0.887,0.577,0.443,0.312,0.688,0.208,0.580
345,11.500,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.828,0,27.459,3282.758,0.000,0.337,1.885,0.677,0.652,1.980,0.187,0.813,0.070,0.580
348,11.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.862,0,27.459,3282.758,0.000,0.337,3.163,0.875,0.597,0.082,0.243,0.757,0.088,0.580
351,11.700,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.862,0,27.459,3282.758,0.000,0.337,2.491,0.553,0.632,0.938,0.220,0.780,0.094,0.580
354,11.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.862,0,27.459,3282.758,0.000,0.337,2.432,0.923,0.624,1.934,0.206,0.794,0.066,0.580
