frame_idx,timestamp,hand_velocity_left,hand_velocity_right,hand_acceleration_left,hand_acceleration_right,hands_present,grip_state_left,grip_state_right,hand_distance,trajectory_curvature,num_tools,tool_changed,tool_stability,num_interactions,contact_point_shift,contact_point_variance,interaction_density,interaction_rhythm,flow_magnitude,flow_uniformity,flow_discontinuity,direction_change,scene_change_score,visual_stability,activity_level,transition_score
408,13.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,5.200,0.713,0.359,0.450,0.165,0.835,0.150,0.000
414,13.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,8.598,0.664,0.402,0.734,0.174,0.826,0.224,0.000
420,14.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,12.901,0.663,0.599,1.094,0.186,0.814,0.224,0.000
426,14.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,11.140,0.637,0.767,0.108,0.226,0.774,0.225,0.000
432,14.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,6.877,0.807,0.799,0.564,0.162,0.838,0.185,0.000
438,14.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,7.196,0.705,0.859,1.383,0.196,0.804,0.201,0.550
444,14.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,5.180,0.776,0.676,0.471,0.166,0.834,0.145,0.000
450,15.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,2.616,0.829,0.449,0.548,0.157,0.843,0.077,0.000
456,15.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,3.377,0.826,0.448,0.307,0.151,0.849,0.097,0.000
462,15.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,1.064,0.072,0.341,1.863,0.074,0.926,0.092,0.550
468,15.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,3.413,0.943,0.132,0.190,0.103,0.897,0.089,0.000
474,15.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,6.390,0.946,0.065,0.003,0.112,0.888,0.164,0.000
480,16.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,2.609,0.861,0.388,0.239,0.105,0.895,0.075,0.000
486,16.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,1.622,0.774,0.785,3.047,0.159,0.841,0.056,0.550
492,16.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,2.206,0.745,0.561,2.245,0.122,0.878,0.073,0.550
498,16.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,4.537,0.690,0.715,0.216,0.166,0.834,0.135,0.000
504,16.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,4.730,0.653,0.738,0.731,0.106,0.894,0.143,0.000
510,17.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,5.384,0.648,0.919,0.282,0.131,0.869,0.159,0.000
516,17.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,6.715,0.633,1.066,0.192,0.118,0.882,0.194,0.000
522,17.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,3.097,0.548,1.202,0.261,0.120,0.880,0.109,0.000
528,17.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,5.399,0.750,1.469,0.251,0.117,0.883,0.152,0.700
534,17.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,2.311,0.458,1.487,1.239,0.069,0.931,0.096,0.700
540,18.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,5.221,0.468,1.446,1.190,0.116,0.884,0.168,0.700
546,18.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,10.307,0.355,1.123,2.534,0.124,0.876,0.245,0.550
552,18.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,7.540,0.182,0.880,2.696,0.162,0.838,0.246,0.550
558,18.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,12.623,0.276,0.567,0.138,0.161,0.839,0.251,0.000
564,18.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,6.156,0.553,0.309,0.248,0.165,0.835,0.185,0.000
570,19.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,12.513,0.662,0.261,2.403,0.226,0.774,0.224,0.550
576,19.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,1.680,0.091,0.085,2.410,0.090,0.910,0.106,0.550
582,19.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,3.052,0.162,0.115,0.203,0.177,0.823,0.135,0.000
588,19.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,5.495,0.267,0.214,0.419,0.152,0.848,0.189,0.000
594,19.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,11.481,0.239,0.245,0.395,0.261,0.739,0.253,0.000
600,20.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,6.434,0.137,0.469,0.190,0.273,0.727,0.221,0.000
606,20.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,17.412,0.222,0.832,0.895,0.549,0.451,0.254,0.799
612,20.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,0.602,0.122,1.604,0.957,0.051,0.949,0.077,0.700
618,20.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,1.907,0.048,1.750,0.058,0.076,0.924,0.114,0.700
624,20.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,1.390,0.406,1.851,1.072,0.040,0.960,0.076,0.700
630,21.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,1.552,0.366,1.922,0.826,0.041,0.959,0.083,0.700
636,21.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,1.689,0.543,1.659,0.182,0.042,0.958,0.074,0.700
642,21.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,1.961,0.299,0.762,0.363,0.089,0.911,0.098,0.000
648,21.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,0.617,0.709,0.424,2.405,0.062,0.938,0.036,0.550
654,21.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,0.559,0.655,0.152,0.003,0.031,0.969,0.038,0.000
660,22.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,1.019,0.258,0.273,1.455,0.042,0.958,0.077,0.550
666,22.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,0.906,0.266,0.667,0.768,0.037,0.963,0.074,0.000
672,22.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,0.958,0.466,0.684,0.313,0.027,0.973,0.061,0.000
678,22.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,0.743,0.372,0.756,0.312,0.087,0.913,0.063,0.000
684,22.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,2,1,0.966,0,0.000,0.000,0.000,0.000,0.532,0.467,0.878,0.025,0.028,0.972,0.051,0.750
690,23.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,1,0.931,0,0.000,0.000,0.000,0.000,1.028,0.317,1.157,0.102,0.051,0.949,0.073,0.750
696,23.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,2,1,0.897,0,0.000,0.000,0.000,0.000,0.579,0.367,1.286,0.155,0.032,0.968,0.059,0.750
702,23.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,1,0.862,0,0.000,0.000,0.000,0.000,1.066,0.809,1.436,0.598,0.041,0.959,0.040,0.750
708,23.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,2,1,0.828,0,0.000,0.000,0.000,0.000,0.413,0.532,1.330,0.069,0.023,0.977,0.043,0.750
714,23.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,1,0.793,0,0.000,0.000,0.000,0.000,2.157,0.908,1.255,0.157,0.066,0.934,0.060,0.750
720,24.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.793,0,0.000,0.000,0.000,0.000,1.033,0.758,1.214,0.241,0.051,0.949,0.043,0.000
726,24.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.793,0,0.000,0.000,0.000,0.000,2.246,0.929,1.131,2.733,0.063,0.937,0.061,0.550
732,24.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.793,0,0.000,0.000,0.000,0.000,1.355,0.863,1.000,0.043,0.057,0.943,0.043,0.000
738,24.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,2,1,0.759,0,0.000,0.000,0.000,0.000,0.515,0.167,0.919,2.201,0.071,0.929,0.071,0.750
744,24.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,1,0.724,0,0.000,0.000,0.000,0.000,1.118,0.149,0.796,0.175,0.060,0.940,0.087,0.750
750,25.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.724,0,0.000,0.000,0.000,0.000,1.225,0.368,0.698,0.658,0.054,0.946,0.075,0.000
756,25.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.724,0,0.000,0.000,0.000,0.000,1.168,0.230,0.591,1.047,0.047,0.953,0.083,0.000
762,25.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.724,0,0.000,0.000,0.000,0.000,2.215,0.431,0.573,0.030,0.068,0.932,0.095,0.000
768,25.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.724,0,0.000,0.000,0.000,0.000,4.745,0.067,0.519,0.094,0.131,0.869,0.184,0.000
774,25.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.724,0,0.000,0.000,0.000,0.000,1.202,0.129,0.393,0.110,0.068,0.932,0.091,0.000
780,26.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.724,0,0.000,0.000,0.000,0.000,1.900,0.067,0.257,0.019,0.093,0.907,0.113,0.000
786,26.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.724,0,0.000,0.000,0.000,0.000,1.176,0.355,0.162,0.054,0.058,0.942,0.075,0.000
792,26.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.724,0,0.000,0.000,0.000,0.000,1.766,0.653,1.023,2.316,0.036,0.964,0.068,0.550
