frame_idx,timestamp,hand_velocity_left,hand_velocity_right,hand_acceleration_left,hand_acceleration_right,hands_present,grip_state_left,grip_state_right,hand_distance,trajectory_curvature,num_tools,tool_changed,tool_stability,num_interactions,contact_point_shift,contact_point_variance,interaction_density,interaction_rhythm,flow_magnitude,flow_uniformity,flow_discontinuity,direction_change,scene_change_score,visual_stability,activity_level,transition_score
198,6.600,6.325,5.099,4.088,-4.901,2,1,1,305.851,1.106,4,1,0.862,5,175.602,3249.869,1.000,0.324,0.984,0.548,0.245,0.480,0.054,0.946,0.671,0.750
201,6.700,0.000,90.708,0.000,85.609,1,0,1,0.000,1.137,4,0,0.897,2,36.674,3203.080,1.000,0.336,5.369,0.229,0.284,1.424,0.249,0.751,0.878,0.650
204,6.800,0.000,42.379,0.000,-48.329,1,0,1,0.000,1.068,4,0,0.931,2,39.000,3038.249,1.000,0.336,5.549,0.550,0.069,0.442,0.081,0.919,0.846,0.450
207,6.900,0.000,56.921,0.000,14.542,1,0,1,0.000,1.022,5,1,0.897,2,39.000,3038.249,1.000,0.347,5.275,0.402,0.189,0.293,0.145,0.855,0.846,0.750
210,7.000,0.000,55.973,0.000,-0.948,1,0,1,0.000,0.672,5,0,0.897,1,39.000,3038.249,1.000,0.347,3.938,0.082,0.380,0.441,0.126,0.874,0.799,0.000
213,7.100,0.000,19.026,0.000,-36.947,1,0,1,0.000,0.775,5,0,0.897,2,39.000,3038.249,1.000,0.347,4.341,0.691,0.591,0.886,0.089,0.911,0.658,0.450
216,7.200,0.000,5.385,0.000,-13.641,1,0,1,0.000,0.877,5,0,0.897,2,39.000,3038.249,1.000,0.358,4.823,0.623,0.720,1.009,0.092,0.908,0.599,0.580
219,7.300,0.000,20.248,0.000,14.863,1,0,1,0.000,0.898,5,0,0.897,2,73.824,3147.850,1.000,0.358,2.612,0.345,0.603,0.210,0.121,0.879,0.646,0.000
222,7.400,0.000,20.809,0.000,0.560,1,0,1,0.000,1.138,5,0,0.897,2,24.166,3238.319,1.000,0.369,2.038,0.850,0.650,1.957,0.085,0.915,0.599,0.550
225,7.500,0.000,24.083,0.000,3.275,1,0,1,0.000,1.231,5,0,0.897,2,65.734,3076.908,1.000,0.379,4.337,0.778,0.723,0.110,0.099,0.901,0.680,0.350
